,Dominant_Topic,Perc_Contribution,Topic_Keywords,text_pre,text,userid,textID
901,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Too often we underestimate the power of a touch,"['power', 'touch', 'underestim']",601f343a14622332a92b593a459de56c,70796
902,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Tears of joy, tears of sadness. Tears are words that need to be written, spoken, shared. ~ Paulo Coelho","['sad', 'tear', 'word', 'need', 'written', 'spoken', 'share']",601f343a14622332a92b593a459de56c,70797
903,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/Everything we do is either an act of love or a cry for help./""  ~  Marianne Williamson""","['act', 'love', 'cri']",601f343a14622332a92b593a459de56c,70800
904,13.0,0.9624000191688538,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","We think that the point is to pass the test or overcome the problem, but the truth is that things dont really get solved. They come together & they fall apart. Then they come together again & fall apart again. Its just like that. The healing comes from letting there be room for all of this to happen: room for grief, for relief, for misery, for joy. ~ Pema Chodron","['point', 'pass', 'test', 'problem', 'truth', 'thing', 'room', 'room', 'grief', 'relief', 'miseri', 'joy', 'pema', 'chodron', 'think', 'overcom', 'get', 'solv', 'come', 'fall', 'come', 'fall', 'come', 'let', 'happen']",601f343a14622332a92b593a459de56c,70806
905,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Love can take us to heaven or hell, but it always takes us somewhere. Therefore, be prepared to travel... ~ Paulo Coelho","['love', 'travel', 'paulo', 'take', 'take', 'prepar']",601f343a14622332a92b593a459de56c,70807
906,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/His ears were often the first thing to catch my tears. /"" ~ Elizabeth Barrett Browning","['ear', 'thing', 'catch', 'tear', 'first']",601f343a14622332a92b593a459de56c,70813
907,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Maybe the past is like an anchor holding us back. Maybe, you have to let go of who you were to become who you will be. ~ Carrie Bradshaw","['hold', 'let', 'go', 'becom', 'past']",601f343a14622332a92b593a459de56c,70817
908,13.0,0.9388999938964844,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","As we drive along this road called life, occasionally a gal will find herself a little lost. And when that happens, I guess she has to let go of the coulda, shoulda, woulda, buckle up and just keep going. ~  Carrie Bradshaw","['road', 'life', 'gal', 'woulda', 'buckl', 'drive', 'call', 'find', 'happen', 'let', 'go', 'keep', 'go', 'littl', 'lost']",601f343a14622332a92b593a459de56c,70818
909,13.0,0.9348999857902527,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","When you do nothing, you feel overwhelmed and powerless. But when you get involved, you feel the sense of hope and accomplishment that comes from knowing you are working to make things better. ~ Unknown","['sens', 'hope', 'accomplish', 'thing', 'feel', 'involv', 'feel', 'come', 'know', 'work', 'make', 'overwhelm', 'powerless', 'unknown']",601f343a14622332a92b593a459de56c,70821
910,13.0,0.9388999938964844,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Things pass, and the best we can do is to let them really go away. Getting rid of certain memories also means making some room for other memories to take their place. ~ Paulo Coelho","['thing', 'memori', 'room', 'memori', 'place', 'pass', 'let', 'go', 'get', 'rid', 'mean', 'make', 'take', 'best', 'certain']",601f343a14622332a92b593a459de56c,70825
911,13.0,0.9248999953269958,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Just because fate doesn't deal you the right cards, it doesn't mean you should give up. It just means you have to play the cards you get to their maximum potential. - Les Brown","['fate', 'card', 'mean', 'card', 'potenti', 'deal', 'mean', 'give', 'play', 'get', 'right', 'maximum']",601f343a14622332a92b593a459de56c,70829
912,1.0,0.545799970626831,"world_H, resolv_L, defin_H, power_H, thank_H, belong_H, sticki_H, polit_H, judg_H, tat_H","There is a sacredness in tears. They are not the mark of weakness, but of power. They speak more eloquently than ten thousand tongues. They are messengers of overwhelming grief...and unspeakable love. ~ Washington Irving","['tear', 'power', 'tongu', 'messeng', 'grief', 'love', 'speak', 'sacred', 'overwhelm', 'unspeak']",601f343a14622332a92b593a459de56c,70830
913,4.0,0.9424999952316284,"public_L, deserv_L, book_L, speech_L, figur_L, write_L, high_L, done_L, deadpool_L, phone_L","Just as we should cultivate more gentle and peaceful relations with our fellow human beings, we should also extend that same kind of attitude towards the natural environment. Morally speaking, we should be concerned for our whole environment. ~ Dalai Lama","['relat', 'be', 'attitud', 'environ', 'environ', 'cultiv', 'extend', 'speak', 'gentl', 'peac', 'fellow', 'human', 'kind', 'natur', 'concern', 'whole']",601f343a14622332a92b593a459de56c,70833
914,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Love is when two people know everything about each other and are still friends. ~ Unknown,"['peopl', 'love', 'know', 'friend', 'unknown']",601f343a14622332a92b593a459de56c,70834
915,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/The friend who can be silent with us in a moment of despair or confusion,"['friend', 'moment', 'despair', 'confus', 'silent']",601f343a14622332a92b593a459de56c,70835
916,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","The greatest glory in living lies not in never falling, but in rising every time we fall./ - Nelson Mandela""","['glori', 'live', 'time', 'lie', 'fall', 'rise', 'greatest']",601f343a14622332a92b593a459de56c,70838
917,13.0,0.9556000232696533,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Patience serves as a protection against wrongs as clothes do against cold. For if you put on more clothes as the cold increases, it will have no power to hurt you. So in like manner you must grow in patience when you meet with great wrongs, and they will then be powerless to vex your mind. ~  **bobsnewline** Leonardo da Vinci","['patienc', 'protect', 'wrong', 'cloth', 'cloth', 'increas', 'power', 'manner', 'patienc', 'wrong', 'mind', 'serv', 'put', 'hurt', 'grow', 'meet', 'cold', 'cold', 'great', 'powerless', 'vex']",601f343a14622332a92b593a459de56c,70840
918,4.0,0.8379999995231628,"public_L, deserv_L, book_L, speech_L, figur_L, write_L, high_L, done_L, deadpool_L, phone_L","/Humility is the ability to give up your pride and still retain your dignity./"" - Vanna Bonta""","['abil', 'pride', 'bonta', 'give', 'retain']",601f343a14622332a92b593a459de56c,70843
919,13.0,0.891700029373169,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/You cannot find yourself by going into the past. You can find yourself by coming into the present./"" ~ Eckhart Tolle""","['eckhart', 'toll', 'can', 'find', 'go', 'find', 'come', 'past']",601f343a14622332a92b593a459de56c,70845
920,13.0,0.9186999797821045,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","People take different roads seeking fulfillment and happiness. Just because they're not on your road, doesn't mean they've gotten lost. ~ Dalai Lama","['peopl', 'road', 'happi', 'road', 'take', 'seek', 'mean', 'gotten', 'differ', 'fulfil', 'lost']",601f343a14622332a92b593a459de56c,70846
921,13.0,0.9624000191688538,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Even though you may want to move forward in your life, you may have one foot on the brakes. In order to be free, we must learn how to let go. Release the hurt. Release the fear. Refuse to entertain your old pain. The energy it takes to hang onto the past is holding you back from a new life. What is it you would let go of today?/ ~ Mary Manin Morrissey""","['life', 'foot', 'brake', 'order', 'fear', 'pain', 'energi', 'past', 'life', 'want', 'move', 'learn', 'let', 'go', 'releas', 'releas', 'refus', 'entertain', 'take', 'hold', 'let', 'go', 'free', 'old', 'new']",601f343a14622332a92b593a459de56c,70847
922,2.0,0.8379999995231628,"middl_L, got_L, eat_L, fuck_L, head_L, time_L, letter_L, thee_L, hahaa_L, written_L","/Forgiveness is the fragrance that the violet sheds on the heel that has crushed it./"" ~ Mark Twain""","['fragranc', 'violet', 'heel', 'shed', 'crush']",601f343a14622332a92b593a459de56c,70848
923,13.0,0.891700029373169,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I will love the light for it shows me the way, yet I will endure the darkness because it shows me the stars ~ Og Mandino","['love', 'light', 'way', 'dark', 'star', 'show', 'endur', 'show']",601f343a14622332a92b593a459de56c,70849
924,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Never let a problem to be solved become more important than the person to be loved. - Barbara Johnson,"['problem', 'person', 'let', 'solv', 'becom', 'love', 'import']",601f343a14622332a92b593a459de56c,70853
925,13.0,0.891700029373169,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","After all, computers crash, people die, relationships fall apart. The best we can do is breath and reboot. ~ Carrie Bradshaw","['comput', 'crash', 'peopl', 'relationship', 'reboot', 'die', 'fall', 'best']",601f343a14622332a92b593a459de56c,70855
926,13.0,0.9186999797821045,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","We must become acquainted with our emotional household: we must see our feelings as they actually are, not as we assume they are. This breaks their hypnotic and damaging hold on us. ~ Vernon Howard","['household', 'feel', 'break', 'damag', 'becom', 'see', 'assum', 'hold', 'acquaint', 'emot', 'hypnot']",601f343a14622332a92b593a459de56c,70862
927,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Character isn't inherited. One builds it daily by the way one thinks and acts,"['way', 'act', 'inherit', 'build', 'think', 'daili']",601f343a14622332a92b593a459de56c,70863
928,13.0,0.9024999737739563,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I am an old man and have known a great many troubles, but most of them never happened - Mark Twain","['man', 'troubl', 'mark', 'twain', 'known', 'happen', 'old', 'great', 'mani']",601f343a14622332a92b593a459de56c,70864
929,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Shared laughter creates a bond of friendship. When people laugh together,"['laughter', 'bond', 'friendship', 'peopl', 'creat', 'laugh']",601f343a14622332a92b593a459de56c,70865
930,13.0,0.9456999897956848,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","When you're young, your whole life is about the pursuit of fun. Then, you grow up and learn to be cautious. You could break a bone or a heart. You look before you leap and sometimes you don't leap at all because there's not always someone there to catch you. And in life, there's no safety net. ~ Carrie Bradshaw","['life', 'fun', 'bone', 'heart', 'life', 'safeti', 'net', 'pursuit', 'grow', 'learn', 'break', 'look', 'leap', 'catch', 'young', 'whole', 'cautiou']",601f343a14622332a92b593a459de56c,70869
931,2.0,0.7580000162124634,"middl_L, got_L, eat_L, fuck_L, head_L, time_L, letter_L, thee_L, hahaa_L, written_L","/Music was my refuge. I could crawl into the space between the notes and curl my back to loneliness./"" ~ Maya Angelou""","['refug', 'note', 'curl']",601f343a14622332a92b593a459de56c,70871
932,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/Don't be dismayed at goodbyes. A farewell is before you can meet again.  And meeting again after a moment or a lifetime is certain for those who are friends./"" **bobsnewline** ~ Richard Bach""","['meet', 'lifetim', 'meet', 'certain']",601f343a14622332a92b593a459de56c,70873
933,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Kindness is the language which the deaf can hear and the blind can see. ~ Mark Twain,"['languag', 'see', 'hear', 'blind']",601f343a14622332a92b593a459de56c,70877
934,13.0,0.9248999953269958,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Maybe it's maturity or the wisdom that comes with age, but the witch in Hansel and Gretelshe's very misunderstood. I mean, the woman builds her dream house and these brats come along and start eating it. ~ Miranda from Sex & The City","['matur', 'wisdom', 'age', 'misunderstood', 'woman', 'brat', 'start', 'come', 'mean', 'build', 'come', 'eat']",601f343a14622332a92b593a459de56c,70878
935,4.0,0.8783000111579895,"public_L, deserv_L, book_L, speech_L, figur_L, write_L, high_L, done_L, deadpool_L, phone_L",Justice will only exist where those not affected by injustice are filled with the same amount of indignation as those offended. ~ Plato,"['injustic', 'amount', 'indign', 'exist', 'fill', 'offend', 'affect']",601f343a14622332a92b593a459de56c,70881
936,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",optimist (noun): a person who starts a diet on Thanksgiving. (giggle),"['person', 'giggl', 'start']",601f343a14622332a92b593a459de56c,70882
937,13.0,0.9456999897956848,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Imagine there's no countries  **bobsnewline** It isn't hard to do  **bobsnewline** Nothing to kill or die for  **bobsnewline** And no religion too  **bobsnewline** Imagine all the people  **bobsnewline** Living life in peace  **bobsnewline**  **bobsnewline** You may say that I'm a dreamer  **bobsnewline** But I'm not the only one  **bobsnewline** I hope someday you'll join us  **bobsnewline** And the world will be as one ~ John Lennon  RIP sweet dreamer,"['countri', 'religion', 'imagin', 'peopl', 'life', 'peac', 'hope', 'dreamer', 'imagin', 'kill', 'die', 'live', 'say', 'join', 'rip', 'hard', 'dreamer']",601f343a14622332a92b593a459de56c,70887
938,1.0,0.8783000111579895,"world_H, resolv_L, defin_H, power_H, thank_H, belong_H, sticki_H, polit_H, judg_H, tat_H",One of the penalties for refusing to participate in politics is that you end up being governed by your inferiors.  **bobsnewline** ~ PLATO,"['penalti', 'particip', 'polit', 'end', 'inferior', 'refus', 'govern']",601f343a14622332a92b593a459de56c,70889
939,13.0,0.9248999953269958,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/No human race is superior; no religious faith is inferior. All collective judgments are wrong.  Only racists make them./"" ~ Elie Wiesel""","['race', 'faith', 'judgment', 'racist', 'wiesel', 'make', 'human', 'superior', 'religi', 'inferior', 'collect', 'wrong']",601f343a14622332a92b593a459de56c,70892
940,0.0,0.9024999737739563,"differ_L, right_L, word_L, geniu_L, stupid_L, held_L, button_L, love_L, wrong_L, lightn_L","Well, if my Steelers had to lose to anyone, I am glad it was the Packers.  Always had a soft spot for them and they certainly played one heck of a game <3","['steeler', 'packer', 'spot', 'heck', 'game', 'lose', 'play', 'glad', 'soft']",601f343a14622332a92b593a459de56c,70893
941,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/When we honestly ask ourselves which person in our lives means the most to us,"['person', 'ask', 'live', 'mean']",601f343a14622332a92b593a459de56c,70896
942,13.0,0.5866000056266785,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Feelings of worth can flourish only in an atmosphere where individual differences are appreciated,"['atmospher', 'differ', 'appreci', 'worth', 'flourish', 'individu']",601f343a14622332a92b593a459de56c,70897
943,13.0,0.9456999897956848,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","There are as many nights as days, and the one is just as long as the other in the year's course. Even a happy life cannot be without a measure of darkness, and the word 'happy' would lose its meaning if it were not balanced by sadness. ~ Carl Gustav Jung","['night', 'day', 'year', 'cours', 'life', 'measur', 'dark', 'word', 'sad', 'can', 'lose', 'mean', 'mani', 'long', 'happi', 'happi', 'balanc']",601f343a14622332a92b593a459de56c,70898
944,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",It's not a matter of letting go. You would if you could. Instead of /Let it go,"['let', 'go', 'go']",601f343a14622332a92b593a459de56c,70899
945,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Common sense and a sense of humor are the same thing,"['sens', 'sens', 'humor', 'thing']",601f343a14622332a92b593a459de56c,70901
946,13.0,0.9348999857902527,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","When the Japanese mend broken objects, they aggrandize the damage by filling the cracks with gold.  They believe that when something's suffered damage and has a history it becomes more beautiful.  ~ Barbara Bloom","['object', 'aggrand', 'damag', 'fill', 'crack', 'gold', 'damag', 'histori', 'mend', 'believ', 'suffer', 'becom', 'broken', 'beauti']",601f343a14622332a92b593a459de56c,70902
947,13.0,0.9024999737739563,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Your task is not to seek for love, but merely to seek and find all the barriers within yourself that you have built against it. ~ A Course In Miracles","['task', 'love', 'barrier', 'cours', 'miracl', 'seek', 'seek', 'find', 'built']",601f343a14622332a92b593a459de56c,70903
948,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",True words are not always pretty; pretty words are not always true. ~ Unknown,"['word', 'word', 'true', 'pretti', 'true', 'unknown']",601f343a14622332a92b593a459de56c,70905
949,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/The most beautiful discovery true friends make is that they can grow separately without growing apart. ~ Elisabeth Foley""","['discoveri', 'friend', 'make', 'grow', 'grow', 'beauti', 'true']",601f343a14622332a92b593a459de56c,70906
950,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/How far you go in life depends on your being tender with the young,"['life', 'tender', 'go', 'depend', 'young']",601f343a14622332a92b593a459de56c,70908
951,13.0,0.9638000130653381,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","After living in the dark for so long, a glimpse of the light can make you giddy. Strange thoughts come into your head & you better think'em. Has a special fate been calling you & you're not listening? Is there a secret message right in front of you & you're not reading it? Is this your last, best chance? Are you gonna take it? Or are you going to the grave with unlived lives in your veins?~Justine-THE GOOD GIRL","['glimps', 'light', 'thought', 'fate', 'messag', 'front', 'chanc', 'girl', 'live', 'make', 'come', 'call', 'listen', 'read', 'gon', 'take', 'go', 'live', 'giddi', 'strang', 'special', 'secret', 'best', 'grave', 'unliv', 'good']",601f343a14622332a92b593a459de56c,70909
952,13.0,0.7580000162124634,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Music speaks what cannot be expressed,"['speak', 'can', 'express']",601f343a14622332a92b593a459de56c,70910
953,13.0,0.9650999903678894,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Love is not a feeling. Love is an action, an activity. . .Genuine love implies commitment and the exercise of wisdom. . . . love as the will to extend oneself for the purpose of nurturing one's own or another's spiritual growth.....true love is an act of will that often transcends ephemeral feelings of love or cathexis, it is correct to say, 'Love is as love does'.  ~ M. Scott Peck","['love', 'feel', 'love', 'action', 'activ', 'love', 'commit', 'exercis', 'wisdom', 'love', 'purpos', 'growth', 'love', 'act', 'feel', 'love', 'love', 'impli', 'extend', 'nurtur', 'transcend', 'love', 'say', 'spiritu', 'true', 'ephemer', 'correct']",601f343a14622332a92b593a459de56c,70911
954,13.0,0.9301999807357788,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","For Mumsy <3  I'd like to be the sort of friend that you have been to me, I'd like to be the help that you've been always glad to be; I'd like to mean as much to you each minute of the day, as you have meant old friend of mine, to me along the way.~ Unknown","['minut', 'day', 'friend', 'mine', 'way', 'friend', 'help', 'mean', 'meant', 'glad', 'much', 'old', 'unknown']",601f343a14622332a92b593a459de56c,70912
955,13.0,0.6786999702453613,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Act as if what you do makes a difference. It does. ~ William James,"['differ', 'make']",601f343a14622332a92b593a459de56c,70914
956,12.0,0.805899977684021,"kill_L, fail_L, let_L, freak_L, sound_L, seed_L, fantast_L, tri_L, birthday_L, love_L","/Music washes away from the soul the dust of everyday life./""  ~ Berthold Auerbach""","['soul', 'dust', 'everyday', 'wash']",601f343a14622332a92b593a459de56c,70915
957,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/What counts in making a happy marriage is not so much how compatible you are,"['count', 'marriag', 'make', 'happi', 'much', 'compat']",601f343a14622332a92b593a459de56c,70918
958,13.0,0.8783000111579895,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","THIS QUOTE IS FOR SOMEONE VERY SPECIAL <3: / Its amazing how someone **bobsnewline** can break your heart. But yet you still love them with every broken piece./"" ~ Unknown""","['heart', 'break', 'love', 'special', 'amaz', 'broken', 'unknown']",601f343a14622332a92b593a459de56c,70920
959,13.0,0.911300003528595,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Nirvana or lasting enlightenment or true spiritual growth can be achieved only   through persistent exercise of real love. ~ M. Scott Peck,"['growth', 'exercis', 'love', 'last', 'achiev', 'enlighten', 'true', 'spiritu', 'persist', 'real']",601f343a14622332a92b593a459de56c,70921
960,13.0,0.5220000147819519,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/You don't look out there for God,['look'],601f343a14622332a92b593a459de56c,70927
961,13.0,0.9024999737739563,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/The fear of death follows from the fear of life. A man who lives fully is prepared to die at any time./""  ~ Mark Twain""","['fear', 'death', 'life', 'man', 'follow', 'fear', 'live', 'prepar', 'die']",601f343a14622332a92b593a459de56c,70928
962,13.0,0.6786999702453613,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/ Conformity is the jailer of freedom & the enemy of growth. ~ John Fitzgerald    Kennedy""","['enemi', 'growth']",601f343a14622332a92b593a459de56c,70931
963,13.0,0.6786999702453613,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/Concern yourself not with what is right and what is wrong but with what is important./"" ~ Unknown""","['wrong', 'unknown']",601f343a14622332a92b593a459de56c,70933
964,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Being heard is so close to being loved that for the average person,"['person', 'heard', 'love', 'averag']",601f343a14622332a92b593a459de56c,70934
965,13.0,0.9693999886512756,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","As a girl you see the world as a giant candy store filled with sweet candy & such. But one day you look around & you see a prison & you're on death row. You wanna run or scream or cry but something's locking you up. Are the other folks cows chewing cud until the hour comes when their heads roll? Or are they just  **bobsnewline** keeping quiet like you, planning their escape? ~Justine//The Good Girl","['girl', 'world', 'candi', 'store', 'candi', 'day', 'death', 'row', 'cri', 'folk', 'cow', 'hour', 'head', 'plan', 'girl', 'see', 'fill', 'look', 'see', 'run', 'lock', 'chew', 'come', 'roll', 'keep', 'escap', 'giant', 'such', 'cud', 'quiet', 'good']",601f343a14622332a92b593a459de56c,70935
966,13.0,0.9534000158309937,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Life is made for people that truely believe that you will find your ultimate goals and loves, good luck to all but i think i have given up on all that. to time consuming for me, just let it all ride that's the way i am going to start thinking....","['life', 'peopl', 'goal', 'love', 'luck', 'time', 'way', 'start', 'made', 'believ', 'find', 'think', 'given', 'consum', 'let', 'ride', 'go', 'think', 'ultim', 'good']",608344463eea96ca2224516db525accc,70958
967,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","you are my heart, my soul, my /best thing that ever happened to me/""","['heart', 'soul', 'thing', 'happen']",608344463eea96ca2224516db525accc,70962
968,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Our greatest glory is not in never falling, but in getting up every time we do. - Confucius","['glori', 'time', 'fall', 'get', 'greatest']",608344463eea96ca2224516db525accc,70963
969,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Children begin by loving their parents; after a time they judge them; rarely,"['parent', 'time', 'begin', 'love', 'judg']",62c4578c9c40a8d42aee4e9d73b43447,72509
970,13.0,0.9388999938964844,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","If a God is willing to prevent evil but not able, then he is not omnipotent. If he is able but not willing, then he must be malevolent. If he is neither able nor willing then why call him a God. Why else would bad things happen to good people. **bobsnewline**  **bobsnewline** -Franklyn","['prevent', 'malevol', 'call', 'thing', 'peopl', 'happen', 'evil', 'abl', 'omnipot', 'abl', 'will', 'abl', 'will', 'bad', 'good']",62c4578c9c40a8d42aee4e9d73b43447,72515
971,13.0,0.9024999737739563,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Pickin' up the pieces, cleanin' up the selves. Gettin' lots of hate mail, of things I just can't sell.","['piec', 'cleanin', 'selv', 'lot', 'mail', 'thing', 'hate', 'can', 'sell']",6328f0fb3d9e4d1277446663f93482cc,73048
972,13.0,0.8379999995231628,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Oh you fools. Why do you ask for help when you don't even want to listen? :),"['fool', 'help', 'ask', 'want', 'listen']",6328f0fb3d9e4d1277446663f93482cc,73077
973,13.0,0.9248999953269958,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Hi, I'm Stapler. I can only take about 15 pages at a time or else I'll get all jammed up or broken. Also, I don't like it rough. So please, don't slam me against the desk. It hurts. Thank you.","['page', 'time', 'desk', 'take', 'jam', 'like', 'slam', 'hurt', 'thank', 'stapler', 'broken', 'rough']",6328f0fb3d9e4d1277446663f93482cc,73108
974,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/We often take for granted the very things that most deserve our gratitude./"" Thank You to all our Veterans.""","['thing', 'veteran', 'take', 'grant', 'deserv', 'thank']",64559317fa80cfe10eea91e10642abda,73829
975,13.0,0.5220000147819519,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",It doesnt matter anymore anyway,['matter'],64559317fa80cfe10eea91e10642abda,73831
976,0.0,0.6786999702453613,"differ_L, right_L, word_L, geniu_L, stupid_L, held_L, button_L, love_L, wrong_L, lightn_L",I am the Great Stone Dragon!,"['stone', 'dragon']",64a0f6ca7fadb3a6e3f823dcea00ae27,73863
977,12.0,0.8783000111579895,"kill_L, fail_L, let_L, freak_L, sound_L, seed_L, fantast_L, tri_L, birthday_L, love_L","So how do you measure the worth of a man in wealth or strength or size, and how much gained or gave?","['measur', 'man', 'wealth', 'strength', 'size', 'gain', 'gave']",64a0f6ca7fadb3a6e3f823dcea00ae27,73865
978,13.0,0.805899977684021,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I don't miss anyone, anymore.  I'm done wasting my time.","['wast', 'time', 'miss', 'done']",64a0f6ca7fadb3a6e3f823dcea00ae27,73870
979,13.0,0.8610000014305115,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",You choose the easiest path in life and call it reality.,"['path', 'life', 'call', 'realiti', 'choos', 'easiest']",64a0f6ca7fadb3a6e3f823dcea00ae27,73876
