,text,userid,textID,label,post_id
80429,"['bitch', 'turn', 'same']",79eb6e86ebfa142cda2c5e39a25ae26f,83994,2.0,83994
80432,"['night', 'cast', 'seem', 'rememb', 'dark', 'endless']",79eb6e86ebfa142cda2c5e39a25ae26f,83997,2.0,83997
80458,"['land', 'beer', 'flow', 'men', 'come', 'chunder']",79eb6e86ebfa142cda2c5e39a25ae26f,84023,2.0,84023
80467,"['start', 'let', 'go']",79eb6e86ebfa142cda2c5e39a25ae26f,84032,2.0,84032
80470,"['place', 'heart', 'hope', 'head', 'want', 'call', 'mend', 'feel', 'know', 'keep', 'own', 'alon', 'high']",79eb6e86ebfa142cda2c5e39a25ae26f,84035,2.0,84035
80471,"['match', 'lad', 'go']",79eb6e86ebfa142cda2c5e39a25ae26f,84036,2.0,84036
80476,"['battl', 'end', 'cycl', 'recycl', 'reveng', 'death', 'friend', 'want', 'begin', 'want', 'want', 'follow']",79eb6e86ebfa142cda2c5e39a25ae26f,84041,2.0,84041
80477,"['grave', 'memori', 'move', 'weep', 'let', 'disappear', 'brave']",79eb6e86ebfa142cda2c5e39a25ae26f,84042,2.0,84042
80481,"['pleasur', 'pain', 'bring', 'bring']",79eb6e86ebfa142cda2c5e39a25ae26f,84046,2.0,84046
80487,"['day', 'regret', 'time', 'cold', 'peopl', 'life', 'seiz', 'die', 'lost', 'ach', 'question', 'exist', 'die', 'tell', 'empti', 'mani', 'real']",79eb6e86ebfa142cda2c5e39a25ae26f,84052,2.0,84052
80506,"['day', 'silenc', 'lot', 'die', 'roll', 'fun']",79eb6e86ebfa142cda2c5e39a25ae26f,84071,2.0,84071
80550,"['countri', 'morn', 'feel', 'today', 'felt', 'good']",7a34c9c7e776fbf964d6da8a5c191557,84115,2.0,84115
80621,"['man', 'bitch', 'm', 's', 'm', 'bore', 'sick']",7b0d825445ac43275ba4f8ce14e1ed5c,84186,2.0,84186
80654,['happi'],7b0d825445ac43275ba4f8ce14e1ed5c,84219,2.0,84219
80749,"['door', 'see', 'want', 'paint', 'red', 'black']",7b0d84345f034857f3c9cd793ee551ed,84314,2.0,84314
80765,"['gentlemen', 'day', 'let', 'dismay', 'born']",7b0d84345f034857f3c9cd793ee551ed,84330,2.0,84330
80799,"['thing', 'tigger', 'tigger', 'thing', 'wonder', 'wonder']",7b0d84345f034857f3c9cd793ee551ed,84364,2.0,84364
80830,"['day', 'beauti']",7b0d84345f034857f3c9cd793ee551ed,84395,2.0,84395
82240,"['babi', 'look', 'made', 'look', 'come', 'said']",7f32cebae2e681bce773258dceae0b3d,85806,2.0,85806
82319,"['tomorrow', 'cash', 'check', 'hous', 'monster', 'get', 'paid', 'go', 'go', 'get', 'got', 'gon', 'abl', 'much']",7f32cebae2e681bce773258dceae0b3d,85885,2.0,85885
82350,"['gather', 'year', 'got', 'can', 'believ', 'goin', 'sad']",7f32cebae2e681bce773258dceae0b3d,85916,2.0,85916
82402,"['time', 'week', 'girl', 'day', 'weird', 'next', 'littl']",7f32cebae2e681bce773258dceae0b3d,85968,2.0,85968
82749,"['part', 'hate', 'right']",7fff563829c6ccdc0a5cd5d34e1f86c9,86315,2.0,86315
82760,['name'],7fff563829c6ccdc0a5cd5d34e1f86c9,86326,2.0,86326
82782,"['morn', 'night', 'moon', 'find', 'look', 'see']",7fff563829c6ccdc0a5cd5d34e1f86c9,86348,2.0,86348
82783,"['stick', 'happiest', 'awhil']",7fff563829c6ccdc0a5cd5d34e1f86c9,86349,2.0,86349
82819,"['room', 'wonder', 'stand']",7fff563829c6ccdc0a5cd5d34e1f86c9,86385,2.0,86385
82846,"['love', 'share']",802ee999690da0796de8f001fd30c658,86412,2.0,86412
82865,"['night', 'care', 'world', 'star', 'thought', 'want', 'run', 'escap', 'becom', 'clear']",802ee999690da0796de8f001fd30c658,86431,2.0,86431
83015,"['night', 's', 'need', 's', 'dream', 's', 'want', 'm', 'want']",81225103c421dc24e2d1e3bec612181d,86581,2.0,86581
83018,['love'],81225103c421dc24e2d1e3bec612181d,86584,2.0,86584
83047,"['ai', 'love']",81225103c421dc24e2d1e3bec612181d,86613,2.0,86613
83068,"['love', 'lyric', 'song', 'song', 'time', 'lyric', 'stuff', 'saying!/', 'tri', 'sing', 'think', 'know', 'start', 'make', 'look']",81225103c421dc24e2d1e3bec612181d,86634,2.0,86634
83102,"['guy', 'known', 'lost']",81225103c421dc24e2d1e3bec612181d,86668,2.0,86668
83212,"['metal', 'snake', 'wood', 'day', 'fli', 'death', 'curl', 'rememb', 'wait', 'holi', 'sad']",8203a6773a849317241320a1f58ff9c7,86778,2.0,86778
83214,"['brand', 'attitud', 'tonight', 'troubl', 'got', 'gon', 'wear', 'get', 'start', 'new']",82e932005d8c94bb93bcb54fa19f421c,86780,2.0,86780
83237,"['life', 'beard', 'came', 'creepi', 'creepi', 'look', 'seem', 'weird', 'fake', 'right']",82e932005d8c94bb93bcb54fa19f421c,86803,2.0,86803
83265,"['gold', 'diamond', 'swimmin', 'pool', 'thing', 'tree', 'song', 'stud', 'grow', 'ask', 'download', 'solid']",82e932005d8c94bb93bcb54fa19f421c,86831,2.0,86831
83285,"['dream', 'world', 'seas//everybodi', 'made', 'disagree//travel', 'look', 'this//who']",82e932005d8c94bb93bcb54fa19f421c,86851,2.0,86851
83288,"['voic', 'wind', 'voic', 'hunger', 'voic', 'voic', 'pour', 'call', 'remain']",82e932005d8c94bb93bcb54fa19f421c,86854,2.0,86854
83290,"['percent', 'luck', 'percent', 'skill', 'percent', 'power', 'percent', 'pleasur', 'percent', 'pain', 'percent', 'reason', 'name', 'rememb', 'concentr']",82e932005d8c94bb93bcb54fa19f421c,86856,2.0,86856
83306,"['thing', 'friend', 'night', 'song', 'sound', 'peculiar', 'fate']",82e932005d8c94bb93bcb54fa19f421c,86872,2.0,86872
83314,"['sky', 'lie', 'watch', 'fli', 'purpl']",82e932005d8c94bb93bcb54fa19f421c,86880,2.0,86880
83337,"['way', 'thought', 'guid', 'think', 'like', 'wrong']",82e932005d8c94bb93bcb54fa19f421c,86903,2.0,86903
83338,"['ground', 'room', 'lie', 'cold', 'enough']",82e932005d8c94bb93bcb54fa19f421c,86904,2.0,86904
83398,"['soul', 'heart', 'you//heart', 'place//hop', 'save//noth', 'left', 'gone', 'saw', 'love', 'can', 'ignor', 'strong']",82e932005d8c94bb93bcb54fa19f421c,86964,2.0,86964
83402,"['banana', 'ear', 'put', 'ripe', 'right', 'favorit']",82e932005d8c94bb93bcb54fa19f421c,86968,2.0,86968
83408,"['regret', 'tri', 'brought', 'lay', 'pour', 'die', 'pray', 'bleed', 'lost', 'save', 'crimson']",82e932005d8c94bb93bcb54fa19f421c,86974,2.0,86974
83418,"['day', 'say//i', 'way//i', 'hold', 'go', 'know', 'hold', 'find', 'see', 'you//everi', 'singl', 'hard']",82e932005d8c94bb93bcb54fa19f421c,86984,2.0,86984
83420,"['love', 'hungov', 'use', 'love', 'drunk']",82e932005d8c94bb93bcb54fa19f421c,86986,2.0,86986
83468,"['cours', 'cours', 'say', 'meant', 'say', 'best']",82e932005d8c94bb93bcb54fa19f421c,87034,2.0,87034
83474,"['person', 'truck', 'laugh', 'know', 'want', 'show', 'make']",82e932005d8c94bb93bcb54fa19f421c,87040,2.0,87040
83481,"['farmer', 'rock', 'sat', 'old']",82e932005d8c94bb93bcb54fa19f421c,87047,2.0,87047
83488,"['night', 'light', 'memori', 'world', 'view', 'scream', 'make', 'jump', 'guid', 'deceiv', 'jump', 'let', 'go', 'jump', 'true']",82e932005d8c94bb93bcb54fa19f421c,87054,2.0,87054
83492,"['tonight', 'world', 'bodi', 'superstar', 'go', 'our', 'tear', 'danc', 'go', 'know', 'dumb', 'young']",82e932005d8c94bb93bcb54fa19f421c,87058,2.0,87058
83537,"['wave', 'deep', 'blue']",82e932005d8c94bb93bcb54fa19f421c,87103,2.0,87103
83557,"['listen', 'beat', 'bangin', 'delici']",82e932005d8c94bb93bcb54fa19f421c,87123,2.0,87123
83559,"[""rollin'//get"", 'room', 'trash', 'stripper', 'heel', 'boy', 'world', 'love', 'high']",82e932005d8c94bb93bcb54fa19f421c,87125,2.0,87125
83573,[],82e932005d8c94bb93bcb54fa19f421c,87139,2.0,87139
83602,"['lax', 'get', 'intergalact']",82e932005d8c94bb93bcb54fa19f421c,87168,2.0,87168
83611,"['blood', 'cell', 'life', 'love', 'stand', 'got', 'turn']",82e932005d8c94bb93bcb54fa19f421c,87177,2.0,87177
83621,"['smile', 'smile', 'see', 'know']",82e932005d8c94bb93bcb54fa19f421c,87187,2.0,87187
83628,"['man', 'man', 'eye', 'know', 'bad', 'sad', 'blue']",82e932005d8c94bb93bcb54fa19f421c,87194,2.0,87194
83680,"['night', 'eye', 'night', 'arm', 'need', 'spend', 'look', 'know', 'know', 'want', 'spend', 'wrap', 'let', 'go', 'last', 'last', 'alon']",82e932005d8c94bb93bcb54fa19f421c,87246,2.0,87246
83693,"['heart', 'love', 'art', 'masterpiec', 'heart', 'own', 'know', 'believ', 'tell', 'own', 'hard', 'dark']",82e932005d8c94bb93bcb54fa19f421c,87259,2.0,87259
83695,"['gettin', 'gettin', 'nuttin', 'bad']",82e932005d8c94bb93bcb54fa19f421c,87261,2.0,87261
83702,"['love', 'kiss', 'dream', 'hope', 'come', 'true']",82e932005d8c94bb93bcb54fa19f421c,87268,2.0,87268
83725,"['wonder', 'candl', 'dreamer', 'one', 'word', 'silenc', 'kind', 'heart', 'crave//pleas', 'flicker', 'see', 'meant', 'keep', 'hidden', 'bright', 'short', 'secret', 'poor']",82e932005d8c94bb93bcb54fa19f421c,87291,2.0,87291
83731,"['pain', 'stori', 'poison', 'flood', 'vein', 'lie', 'put', 'know', 'let']",82e932005d8c94bb93bcb54fa19f421c,87297,2.0,87297
83745,"['shoe', 'shoe', 'shoe', 'shoe', 'rule', 'suck', 'rule', 'suck']",82e932005d8c94bb93bcb54fa19f421c,87311,2.0,87311
83755,"['drum', 'gon', 'make', 'come', 'place', 'rat', 'tat', 'tat', 'tat', 'fat']",82e932005d8c94bb93bcb54fa19f421c,87321,2.0,87321
83779,"['hurt', 'fall', 'need', 'can', 'break', 'hurt', 'can', 'see', 'hurt', 'stand', 'lone']",82e932005d8c94bb93bcb54fa19f421c,87345,2.0,87345
83789,"['heart', 'hop', 'bu', 'peopl', 'tend', 'chang', 'season', 'sold', 'leav', 'seem', 'use', 'tell']",82e932005d8c94bb93bcb54fa19f421c,87355,2.0,87355
83799,"['pain', 'time', 'get', 'mind', 'night', 'bottl', 'head', 'trigger', 'drank', 'put', 'pull', 'littl', 'drunk', 'enough']",82e932005d8c94bb93bcb54fa19f421c,87365,2.0,87365
83820,"['cloud', 'day', 'drift', 'brighten']",82e932005d8c94bb93bcb54fa19f421c,87386,2.0,87386
83830,"['tree', 'contempl', 'end', 'year', 'year', 'year', 'way', 'sit', 'said', 'take', 'forgiv', 'alon', 'right', 'next', 'differ', 'good', 'next']",82e932005d8c94bb93bcb54fa19f421c,87396,2.0,87396
83832,"['smile', 'make']",82e932005d8c94bb93bcb54fa19f421c,87398,2.0,87398
83851,"['window', 'soul', 'today', 'rain', 'close', 'stay', 'gone', 'stay', 'gon', 'hide', 'feel', 'warm', 'chill']",82e932005d8c94bb93bcb54fa19f421c,87417,2.0,87417
83874,"['smile', 'thought', 'make', 'wild']",82e932005d8c94bb93bcb54fa19f421c,87440,2.0,87440
83879,"['eye', 'gon', 'dream', 'open']",82e932005d8c94bb93bcb54fa19f421c,87445,2.0,87445
83883,"['tongu', 'tast', 'soap', 'soap', 'take', 'tast', 'tast']",82e932005d8c94bb93bcb54fa19f421c,87449,2.0,87449
83900,"['goodby', 'said']",82e932005d8c94bb93bcb54fa19f421c,87466,2.0,87466
83905,"['town', 'day', 'arm', 'arm', 'babi', 'know', 'belong', 'slow', 'cold', 'gray', 'sunni']",82e932005d8c94bb93bcb54fa19f421c,87471,2.0,87471
83946,"['bottl', 'talent', 'put', 'got', 'much']",82e932005d8c94bb93bcb54fa19f421c,87512,2.0,87512
84506,"['love', 'find']",8375086415bc4b649cfab71cf0768fd7,88072,2.0,88072
85039,"['ca', 'wait']",8604752e6154e3cb95ae7af5f9677309,88658,2.0,88658
85115,"['girl', 'play', 'go', 'go', 'take', 'come', 'clean']",8604752e6154e3cb95ae7af5f9677309,88734,2.0,88734
85548,"['love', 'sympathi', 'want', 'said']",87ab3ba2cf5dd6ef4f4807a754dd968b,89167,2.0,89167
85793,"['fuckin', 'ya`ll.sleep', 'soon.txt', 'thought', 'd', 'share']",87c27c042e2a8eb2c1ac6368aa7643a4,89412,2.0,89412
85838,"['school', 'car', 'go', 'go', 'stupid']",87c27c042e2a8eb2c1ac6368aa7643a4,89457,2.0,89457
85960,"['thorns.everi', 'ga', 'song.everi', 'song.txt', 'rose', 'sing', 'rose', 'dark', 'sad', 'sad']",87c27c042e2a8eb2c1ac6368aa7643a4,89579,2.0,89579
117711,"['heart', 'glue', 'help', 'cloud', 'broke', 'mend', 'float', 'come', 'dumb']",caad2250871aacd68f5b405d44f80499,122321,2.0,122321
117922,"['lifey', 'goin', 'got', 'crazi']",cbc0e7679349c25766cfaca3a764f333,122532,2.0,122532
117933,"['man', 'shit', 'day', 'proper', 'same', 'differ']",cbc0e7679349c25766cfaca3a764f333,122543,2.0,122543
117940,"['romanc', 'reveng', 'cud', 'romanc', 'xxx', 'caught', 'want', 'want', 'write', 'bad', 'bad']",cbc0e7679349c25766cfaca3a764f333,122550,2.0,122550
120477,"['home', 'tonight', 'know', 'can', 'go', 'think', 'gon', 'drive', 'wrong']",cf5a3f66c42918587a1428a6f7d7eec9,125317,2.0,125317
120549,"['cell', 'phone', 'issu', 'day', 'night', 'tomorrow', 'messag', 'upset', 'gon', 'turn', 'hold', 'send', 'guess', 'turn']",cf5a3f66c42918587a1428a6f7d7eec9,125389,2.0,125389
120559,"['dawn', 'end', 'night', 'hope']",cf5a3f66c42918587a1428a6f7d7eec9,125399,2.0,125399
120646,"['love', 'spark', 'faith', 'faith', 'get', 'see', 'throw', 'let', 'littl', 'littl']",cfb021cfbff46ffdb75c7dcafe7c2087,125486,2.0,125486
120684,"['water', 'surfac', 'thought', 'bodi', 'float', 'passion', 'intens', 'depth', 'coast', 'appl', 'goe', 'gentl', 'unweigh', 'unawar', 'fiona', 'pale']",cfb021cfbff46ffdb75c7dcafe7c2087,125524,2.0,125524
120702,"['freedom', 'peopl', 'prison', 'world', 'eagl', 'talk', 'walk', 'desperado']",cfb021cfbff46ffdb75c7dcafe7c2087,125542,2.0,125542
120714,"['day', 'can', 'fli']",cfb021cfbff46ffdb75c7dcafe7c2087,125554,2.0,125554
120792,"['wast', 'place', 'sky', 'stars./', 'detect', 'conan', 'came', 'can', 'see']",cfb021cfbff46ffdb75c7dcafe7c2087,125632,2.0,125632
121353,"['summer', 'place', 'storm', 'rain', 'safe', 'warm']",d1a10a7398574a6a482f4f4c1c654f1f,126193,2.0,126193
121392,"['wind', 'don', 'head', 'think', 'm', 'gon', 'know']",d20ad22d61822231f4d3c005942351b1,126232,2.0,126232
121415,"['way', 'feel', 'young', 'old']",d20ad22d61822231f4d3c005942351b1,126255,2.0,126255
121420,"['fuck', 'think', 'know', 'got']",d20ad22d61822231f4d3c005942351b1,126260,2.0,126260
121452,"['bean', 'bean', 'soul', 'roll', 'eat', 'good']",d20ad22d61822231f4d3c005942351b1,126292,2.0,126292
121679,"['love', 'smile', 'am', 'speak', 'follow', 'love', 'speak', 'proud']",d2e6d4c09985aa3eab632c6e592a7c99,126519,2.0,126519
122739,"['way', 'help', 'dunt', 'get', 'man', 'can', 'see', 'm', 'need', 'said', 'suck', 'broken', 'live']",d42f4945517c45eb2ba65aad271b0fd9,127579,2.0,127579
122792,"['bitch', 'hous', 'life', 'drug', 'thing', 'ahh', 'number', 'eras', 'ass', 's', 'use', 'chang', 'told', 'choos', 'ca', 'sleep', 'know', 'stop', 'm', 'live', 'stop', 'call', 'stop', 'see', 'thin', 'human']",d42f4945517c45eb2ba65aad271b0fd9,127632,2.0,127632
122838,"['forget', 'heart', 'love', 'dunt', 'wish', 'ca', 'gon', 'let', 'tast', 'wo', 'stop', 'ask', 'say', 'promis']",d42f4945517c45eb2ba65aad271b0fd9,127678,2.0,127678
122882,"['babi', 'tri', 'easi', 'free']",d42f4945517c45eb2ba65aad271b0fd9,127722,2.0,127722
122966,[],d49a15f3dc196ce33b09979135718613,127806,2.0,127806
122973,"['ghost', 'know', 'gone', 'seem', 'wait', 'think', 'said', 'go', 'stranger', 'closer']",d49a15f3dc196ce33b09979135718613,127813,2.0,127813
124238,"['thing', 'time', 'thing', 'mean', 'see', 'use']",d55e07ed2d642946bb4c3ca17e115268,129078,2.0,129078
124344,['come'],d55e07ed2d642946bb4c3ca17e115268,129184,2.0,129184
124424,"['everytim', 'tear', 'cheek', 'heart', 'feel', 'fall', 'know', 'belong', 'meet', 'love', 'alon', 'asleep']",d55e07ed2d642946bb4c3ca17e115268,129264,2.0,129264
124862,"['day', 'pour', 'cup', 'wake']",d5e8a963a3a0a885e1050d89f6ddd476,129702,2.0,129702
124869,"['day', 'day', 'pray']",d5e8a963a3a0a885e1050d89f6ddd476,129709,2.0,129709
124878,['want'],d5e8a963a3a0a885e1050d89f6ddd476,129718,2.0,129718
124885,"['question', 'basement']",d5e8a963a3a0a885e1050d89f6ddd476,129725,2.0,129725
124893,"['mobster', 'lobster', 'record', 'got', 'come']",d5e8a963a3a0a885e1050d89f6ddd476,129733,2.0,129733
124895,"['farmer', 'fucka', 'leaaaaad']",d5e8a963a3a0a885e1050d89f6ddd476,129735,2.0,129735
124904,[],d5e8a963a3a0a885e1050d89f6ddd476,129744,2.0,129744
124923,"['killer', 'tofu']",d5e8a963a3a0a885e1050d89f6ddd476,129763,2.0,129763
124931,"['corn', 'moon', 'bobcat', 'mountain', 'paint', 'color', 'wind', 'paint', 'color', 'wind', 'heard', 'ask', 'grin', 'sing', 'grin']",d5e8a963a3a0a885e1050d89f6ddd476,129771,2.0,129771
125410,"['world', 'drop', 'head', 'pick']",d7a7f477a7d4a75a9fc33d4326078d28,130334,2.0,130334
125438,"['bitch', 'love', 'coldheart']",d7a7f477a7d4a75a9fc33d4326078d28,130362,2.0,130362
125496,"['hater', 'heart', 'butcher', 'soul', 'tri', 'stamp', 'swallow', 'whole']",d7a7f477a7d4a75a9fc33d4326078d28,130420,2.0,130420
125502,"['hurt', 'shoot']",d7a7f477a7d4a75a9fc33d4326078d28,130426,2.0,130426
125506,"['day', 'r', 'hate', 'know', 'better', 'worst']",d7a7f477a7d4a75a9fc33d4326078d28,130430,2.0,130430
125544,"['head', 'drop']",d7a7f477a7d4a75a9fc33d4326078d28,130468,2.0,130468
125599,"['kany', 'music', 'geniu', 'care']",d7a7f477a7d4a75a9fc33d4326078d28,130523,2.0,130523
125600,"['money', 'soul', 'young']",d7a7f477a7d4a75a9fc33d4326078d28,130524,2.0,130524
125625,"['wit', 'truth', 'bitch', 'talk', 'lie', 'bad']",d7a7f477a7d4a75a9fc33d4326078d28,130549,2.0,130549
125628,"['fuck', 'fool', 'keep', 'bring']",d7a7f477a7d4a75a9fc33d4326078d28,130552,2.0,130552
125638,"['soul', 'rain', 'catch', 'take', 'eat', 'cold', 'ill']",d7a7f477a7d4a75a9fc33d4326078d28,130562,2.0,130562
125640,"['m', 'love']",d7a7f477a7d4a75a9fc33d4326078d28,130564,2.0,130564
125680,"['shame', 'hurt', 'lost']",d7a7f477a7d4a75a9fc33d4326078d28,130604,2.0,130604
125700,"['need', 'love']",d7a7f477a7d4a75a9fc33d4326078d28,130624,2.0,130624
125719,"['today', 'fuckin', 'wrong']",d7a7f477a7d4a75a9fc33d4326078d28,130643,2.0,130643
125722,"['heart', 'doom', 'boom', 'make', 'go']",d7a7f477a7d4a75a9fc33d4326078d28,130646,2.0,130646
125724,"['rain', 'rose']",d7a7f477a7d4a75a9fc33d4326078d28,130648,2.0,130648
125785,"['question', 'love', 'tonight', 'ladi', 'b', 'u', 'person', 'wit', 'person', 'make', 'want', 'make', 'gon', 'die', 'gon', 'clearer', 'real', 'wrong']",d7a7f477a7d4a75a9fc33d4326078d28,130709,2.0,130709
125791,[],d7a7f477a7d4a75a9fc33d4326078d28,130715,2.0,130715
125793,"['daylight', 'night', 'dislik', 'give', 'sweet', 'dark', 'cool']",d7a7f477a7d4a75a9fc33d4326078d28,130717,2.0,130717
125801,"['soul', 'whole', 'want', 'take']",d7a7f477a7d4a75a9fc33d4326078d28,130725,2.0,130725
125832,"['love', 'reveng', 'want', 'want']",d7a7f477a7d4a75a9fc33d4326078d28,130756,2.0,130756
125846,"['world', 'feel', 'end']",d7a7f477a7d4a75a9fc33d4326078d28,130770,2.0,130770
125849,[],d7a7f477a7d4a75a9fc33d4326078d28,130773,2.0,130773
125902,"['man', 'hell', 'say', 'sure']",d7a7f477a7d4a75a9fc33d4326078d28,130826,2.0,130826
125905,['goe'],d7a7f477a7d4a75a9fc33d4326078d28,130829,2.0,130829
125908,"['face', 'shower', 'look', 'say', 'gon', 'take']",d7a7f477a7d4a75a9fc33d4326078d28,130832,2.0,130832
125911,"['finger', 'lol', 'got', 'round']",d7a7f477a7d4a75a9fc33d4326078d28,130835,2.0,130835
125914,"['rain', 'sky', 'wind', 'tree', 'awe', 'beauti', 'soul', 'fill', 'love', 'peopl', 'road', 'look', 'fall', 'feel', 'feel', 'see', 'feel', 'stormi', 'crowd', 'sick']",d7a7f477a7d4a75a9fc33d4326078d28,130838,2.0,130838
125928,"['tonight', 'cri', 'heart', 'sore', 'tomorrow', 'cri', 'more']",d7a7f477a7d4a75a9fc33d4326078d28,130852,2.0,130852
126688,"['sound', 'rite', 'drink', 'good']",d9111e2dabeac5ee83407625e8a0ea05,131612,2.0,131612
126695,"['rain', 'mess', 'let', 'plan', 'happi']",d9111e2dabeac5ee83407625e8a0ea05,131619,2.0,131619
126902,"['eye', 'ambit', 'poster', 'girl', 'poster', 'flavor', 'vision', 'turn', 'head', 'day', 'word', 'look', 'want', 'gon', 'eat', 'said', 'closer', 'peripher', 'hungri']",da15caa632bc137b9baa7e483b115fd5,131826,2.0,131826
126930,"['life', 'world', 'd', 'wish', 'found', 'goe', 'turn']",da15caa632bc137b9baa7e483b115fd5,131854,2.0,131854
126942,"['sleep', 'shall', 'say', 'see']",da15caa632bc137b9baa7e483b115fd5,131866,2.0,131866
126952,['look'],da15caa632bc137b9baa7e483b115fd5,131876,2.0,131876
127031,"['step', 'can', 'take']",da15caa632bc137b9baa7e483b115fd5,131955,2.0,131955
127288,"['love', 'babi', 'day', 'love', 'know', 'ca', 'read', 'ca', 'wait', 'talk']",dac62770e827c267c0c203da8e15de17,132212,2.0,132212
127389,"['wish', 'voic', 'arm', 'hear', 'feel', 'love']",dac62770e827c267c0c203da8e15de17,132313,2.0,132313
127554,"['bed', 'delay', 'phone', 'time', 'day', 'morn', 'realiti', 'do', 'turn', 'can', 'bother', 'start', 'forget', 'wake']",dbd7fba7e17bf39251d01d88dd758c34,132478,2.0,132478
127558,"['time', 'time', 'sleep', 'way', 'tell', 'got', 'tell', 'look', 'pick', 'sound', 'yellowcard', 'good']",dbd7fba7e17bf39251d01d88dd758c34,132482,2.0,132482
127562,"['tomorrow', 'waiver', 'chanc', 'water', 'wine', 'hold', 'drive', 'way', 'drive', 'light', 'bring', 'decid', 'choos', 'driven', 'seem', 'get', 'begin', 'find', 'found', 'hive']",dbd7fba7e17bf39251d01d88dd758c34,132486,2.0,132486
127563,"['girl', 'love', 'type', 'type', 'girl', 'text', 'day', 'talk', 'night', 'text', 'messag', 'call', 'friend', 'call', 'got', 'got', 'go', 'give', 'know', 'know', 'know', 'feel', 'feel', 'caus', 'miss', 'slept', 'shout', 'sad', 'bad', 'best']",dbd7fba7e17bf39251d01d88dd758c34,132487,2.0,132487
127570,"['song', 'know', 'favorit']",dbd7fba7e17bf39251d01d88dd758c34,132494,2.0,132494
127584,"['day', 'm', 'tire', 'tomorrow', 'gon', 'hope', 'gon', 'long']",dbd7fba7e17bf39251d01d88dd758c34,132508,2.0,132508
127599,"['conscienc', 'pin', 'needl', 'forgiv', 'pin', 'needl', 'street', 'see', 'miseri', 'pain', 'blame', 'insecur', 'talent', 'walk', 'beg', 'walk', 'walk', 'took', 'take', 'let', 'go', 'viciou', 'lone', 'clear', 'worth']",dbd7fba7e17bf39251d01d88dd758c34,132523,2.0,132523
127602,"['sorrow', 'squeal', 'bottom', 'fault', 'wire', 'bone', 'man', 'day', 'said', 'convalesc', 'drive', 'said', 'know', 'know', 'numb', 'take', 'squeal', 'said', 'empti', 'mad', 'good']",dbd7fba7e17bf39251d01d88dd758c34,132526,2.0,132526
127620,"['morn', 'thing', 'song', 'head', 'day', 'woke', 'find', 'wrap', 'swore', 'touch', 'tri', 'save', 'left', 'love', 'satisfi', 'stuck']",dbd7fba7e17bf39251d01d88dd758c34,132544,2.0,132544
127625,"['time', 'love', 'babi', 'love', 'girl', 'guess', 'fate', 'lost', 'talk', 'tri', 'let', 'go', 'know', 'drive', 'want', 'go', 'guess', 'go', 'love', 'know', 'crazi']",dbd7fba7e17bf39251d01d88dd758c34,132549,2.0,132549
127641,"['dark', 'world', 'lessen', 'chang', 'chang', 'dream', 'way', 'dream', 'blur', 'realiti', 'line', 'dream', 'way', 'dream', 'pass', 'left', 'left', 'let', 'go', 'learn', 'make', 'seem', 'show', 'left', 'believ', 'show', 'seem', 'capabl']",dbd7fba7e17bf39251d01d88dd758c34,132565,2.0,132565
127667,"['gon', 'believ', 'strong']",dbd7fba7e17bf39251d01d88dd758c34,132591,2.0,132591
127673,"['way', 'edg', 'way', 'yard', 'swing', 'cotton', 'dress', 'spring', 'paint', 'lawrenc', 'paint', 'make', 'look', 'plan', 'put', 'make', 'littl', 'front', 'earli', 'mine']",dbd7fba7e17bf39251d01d88dd758c34,132597,2.0,132597
127681,"['danc', 'pant', 'girl', 'guy', 'babi', 'sweater', 'song', 'bed', 'pant', 'post', 'lol', 'hawkin', 'ask', 'heard', 'went', 'wear', 'felt', 'better', 'surpris', 'better', 'last', 'necessari']",dbd7fba7e17bf39251d01d88dd758c34,132605,2.0,132605
127682,"['sky', 'tonight', 'life', 'wound', 'hand', 'give', 'lip', 'kiss', 'medicin', 'cure', 'pain', 'kill', 'hail', 'hide', 'save', 'stand', 'drench', 'took', 'pull', 'want', 'give', 'gave', 'gave', 'set', 'open', 'ill', 'gentl']",dbd7fba7e17bf39251d01d88dd758c34,132606,2.0,132606
127686,"['pictur', 'bedroom', 'floor', 'remind', 'time', 'purpos', 'life', 'song', 'mistak', 'past', 'stori', 'listen', 'past', 'day', 'got', 'scatter', 'lie', 'share', 'make', 'wish', 'seem', 'forgotten', 'eras', 'learn', 'got', 'give', 'open', 'present', 'open', 'present', 'futur']",dbd7fba7e17bf39251d01d88dd758c34,132610,2.0,132610
127687,['jump'],dbd7fba7e17bf39251d01d88dd758c34,132611,2.0,132611
127690,"['life', 'miracl', 'magic', 'bird', 'tree', 'sing', 'song', 'head', 'seem', 'make', 'watch', 'watch', 'stuck', 'wonder', 'beauti']",dbd7fba7e17bf39251d01d88dd758c34,132614,2.0,132614
127699,"['wall', 'fool', 'bathroom', 'floor', 'heart', 'chest', 'town', 'penni', 'paycheck', 'bounc', 'look', 'wake', 'pull', 'fall', 'beat', 'make', 'blown', 'sick', 'last']",dbd7fba7e17bf39251d01d88dd758c34,132623,2.0,132623
127700,"['word', 'breath', 'feel', 'spoke', 'lose', 'keep', 'run', 'know', 'choos', 'left', 'ignor']",dbd7fba7e17bf39251d01d88dd758c34,132624,2.0,132624
